anomalia,tipo,grupo,anio,jurisdiccion,jurisdiccion_nombre,nacimientos,casos_total,casos_nv,casos_fm,casos_ile,casos_ne,casos_aislado,casos_acm,casos_sme,factor,prev,ic_inf,ic_sup
xchatresiatc,specific,cardio,2010,SANTIAGO,Santiago del Estero,1461,0,0,0,0,0,0,0,0,10000,0.0,0.0,25.25
xchatresiatc,specific,cardio,2010,TUCUMAN,Tucumán,2287,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.13
xchatresiatc,specific,cardio,2011,ARGENTINA,Argentina,140066,0,0,0,0,0,0,0,0,10000,0.0,0.0,0.26
xchatresiatc,specific,cardio,2011,BUENOSAIRES,Buenos Aires,38836,0,0,0,0,0,0,0,0,10000,0.0,0.0,0.95
xchatresiatc,specific,cardio,2011,CABA,CABA,30693,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.2
xchatresiatc,specific,cardio,2011,CATAMARCA,Catamarca,2378,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.51
xchatresiatc,specific,cardio,2011,CHACO,Chaco,5655,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.52
xchatresiatc,specific,cardio,2011,CHUBUT,Chubut,605,0,0,0,0,0,0,0,0,10000,0.0,0.0,60.97
xchatresiatc,specific,cardio,2011,CORDOBA,Córdoba,3631,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.16
xchatresiatc,specific,cardio,2011,CORRIENTES,Corrientes,3111,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.86
xchatresiatc,specific,cardio,2011,ENTRERIOS,Entre Ríos,1636,0,0,0,0,0,0,0,0,10000,0.0,0.0,22.55
xchatresiatc,specific,cardio,2011,FORMOSA,Formosa,3295,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.2
xchatresiatc,specific,cardio,2011,JUJUY,Jujuy,3736,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.87
xchatresiatc,specific,cardio,2011,LAPAMPA,La Pampa,466,0,0,0,0,0,0,0,0,10000,0.0,0.0,79.16
xchatresiatc,specific,cardio,2011,LARIOJA,La Rioja,461,0,0,0,0,0,0,0,0,10000,0.0,0.0,80.02
xchatresiatc,specific,cardio,2011,MENDOZA,Mendoza,2181,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.91
xchatresiatc,specific,cardio,2011,MISIONES,Misiones,5139,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.18
xchatresiatc,specific,cardio,2011,NEUQUEN,Neuquén,636,0,0,0,0,0,0,0,0,10000,0.0,0.0,58.0
xchatresiatc,specific,cardio,2011,RIONEGRO,Río Negro,526,0,0,0,0,0,0,0,0,10000,0.0,0.0,70.13
xchatresiatc,specific,cardio,2011,SALTA,Salta,8585,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.3
xchatresiatc,specific,cardio,2011,SANJUAN,San Juan,1715,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.51
xchatresiatc,specific,cardio,2011,SANLUIS,San Luis,525,0,0,0,0,0,0,0,0,10000,0.0,0.0,70.26
xchatresiatc,specific,cardio,2011,SANTACRUZ,Santa Cruz,271,0,0,0,0,0,0,0,0,10000,0.0,0.0,136.12
xchatresiatc,specific,cardio,2011,SANTAFE,Santa Fe,7913,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.66
xchatresiatc,specific,cardio,2011,SANTIAGO,Santiago del Estero,6373,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.79
xchatresiatc,specific,cardio,2011,TIERRADELFUEGO,Tierra del Fuego,380,0,0,0,0,0,0,0,0,10000,0.0,0.0,97.08
xchatresiatc,specific,cardio,2011,TUCUMAN,Tucumán,11319,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.26
xchatresiatc,specific,cardio,2012,ARGENTINA,Argentina,239971,3,3,0,0,0,3,0,0,10000,0.13,0.03,0.37
xchatresiatc,specific,cardio,2012,BUENOSAIRES,Buenos Aires,74693,1,1,0,0,0,1,0,0,10000,0.13,0.0,0.75
xchatresiatc,specific,cardio,2012,CABA,CABA,29854,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.24
xchatresiatc,specific,cardio,2012,CATAMARCA,Catamarca,2274,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.22
xchatresiatc,specific,cardio,2012,CHACO,Chaco,5869,1,1,0,0,0,1,0,0,10000,1.7,0.04,9.49
xchatresiatc,specific,cardio,2012,CHUBUT,Chubut,2477,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.89
xchatresiatc,specific,cardio,2012,CORDOBA,Córdoba,15339,1,1,0,0,0,1,0,0,10000,0.65,0.02,3.63
xchatresiatc,specific,cardio,2012,CORRIENTES,Corrientes,3125,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.8
xchatresiatc,specific,cardio,2012,ENTRERIOS,Entre Ríos,7211,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.12
xchatresiatc,specific,cardio,2012,FORMOSA,Formosa,3342,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.04
xchatresiatc,specific,cardio,2012,JUJUY,Jujuy,4052,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.1
xchatresiatc,specific,cardio,2012,LAPAMPA,La Pampa,2090,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.65
xchatresiatc,specific,cardio,2012,LARIOJA,La Rioja,2075,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.78
xchatresiatc,specific,cardio,2012,MENDOZA,Mendoza,10281,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.59
xchatresiatc,specific,cardio,2012,MISIONES,Misiones,6552,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.63
xchatresiatc,specific,cardio,2012,NEUQUEN,Neuquén,2580,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.3
xchatresiatc,specific,cardio,2012,RIONEGRO,Río Negro,2037,0,0,0,0,0,0,0,0,10000,0.0,0.0,18.11
xchatresiatc,specific,cardio,2012,SALTA,Salta,11771,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.13
xchatresiatc,specific,cardio,2012,SANJUAN,San Juan,7015,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.26
xchatresiatc,specific,cardio,2012,SANLUIS,San Luis,2313,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.95
xchatresiatc,specific,cardio,2012,SANTACRUZ,Santa Cruz,1051,0,0,0,0,0,0,0,0,10000,0.0,0.0,35.1
xchatresiatc,specific,cardio,2012,SANTAFE,Santa Fe,19845,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.86
xchatresiatc,specific,cardio,2012,SANTIAGO,Santiago del Estero,6816,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.41
xchatresiatc,specific,cardio,2012,TIERRADELFUEGO,Tierra del Fuego,886,0,0,0,0,0,0,0,0,10000,0.0,0.0,41.64
xchatresiatc,specific,cardio,2012,TUCUMAN,Tucumán,16423,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.25
xchatresiatc,specific,cardio,2013,ARGENTINA,Argentina,281152,2,2,0,0,0,2,0,0,10000,0.07,0.01,0.26
xchatresiatc,specific,cardio,2013,BUENOSAIRES,Buenos Aires,91485,0,0,0,0,0,0,0,0,10000,0.0,0.0,0.4
xchatresiatc,specific,cardio,2013,CABA,CABA,30289,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.22
xchatresiatc,specific,cardio,2013,CATAMARCA,Catamarca,2286,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.14
xchatresiatc,specific,cardio,2013,CHACO,Chaco,9841,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.75
xchatresiatc,specific,cardio,2013,CHUBUT,Chubut,3409,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.82
xchatresiatc,specific,cardio,2013,CORDOBA,Córdoba,17453,1,1,0,0,0,1,0,0,10000,0.57,0.01,3.19
xchatresiatc,specific,cardio,2013,CORRIENTES,Corrientes,3681,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.02
xchatresiatc,specific,cardio,2013,ENTRERIOS,Entre Ríos,6026,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.12
xchatresiatc,specific,cardio,2013,FORMOSA,Formosa,3458,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.67
xchatresiatc,specific,cardio,2013,JUJUY,Jujuy,6660,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.54
xchatresiatc,specific,cardio,2013,LAPAMPA,La Pampa,2423,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.22
xchatresiatc,specific,cardio,2013,LARIOJA,La Rioja,2775,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.29
xchatresiatc,specific,cardio,2013,MENDOZA,Mendoza,14862,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.48
xchatresiatc,specific,cardio,2013,MISIONES,Misiones,10948,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.37
xchatresiatc,specific,cardio,2013,NEUQUEN,Neuquén,3775,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.77
xchatresiatc,specific,cardio,2013,RIONEGRO,Río Negro,2101,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.56
xchatresiatc,specific,cardio,2013,SALTA,Salta,13783,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.68
xchatresiatc,specific,cardio,2013,SANJUAN,San Juan,7676,1,1,0,0,0,1,0,0,10000,1.3,0.03,7.26
xchatresiatc,specific,cardio,2013,SANLUIS,San Luis,3862,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.55
xchatresiatc,specific,cardio,2013,SANTACRUZ,Santa Cruz,1045,0,0,0,0,0,0,0,0,10000,0.0,0.0,35.3
xchatresiatc,specific,cardio,2013,SANTAFE,Santa Fe,19879,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.86
xchatresiatc,specific,cardio,2013,SANTIAGO,Santiago del Estero,6683,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.52
xchatresiatc,specific,cardio,2013,TIERRADELFUEGO,Tierra del Fuego,1143,0,0,0,0,0,0,0,0,10000,0.0,0.0,32.27
xchatresiatc,specific,cardio,2013,TUCUMAN,Tucumán,15609,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.36
xchatresiatc,specific,cardio,2014,ARGENTINA,Argentina,319783,9,9,0,0,0,8,1,0,10000,0.28,0.13,0.53
xchatresiatc,specific,cardio,2014,BUENOSAIRES,Buenos Aires,92612,4,4,0,0,0,4,0,0,10000,0.43,0.12,1.11
xchatresiatc,specific,cardio,2014,CABA,CABA,40199,1,1,0,0,0,1,0,0,10000,0.25,0.01,1.39
xchatresiatc,specific,cardio,2014,CATAMARCA,Catamarca,3277,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.26
xchatresiatc,specific,cardio,2014,CHACO,Chaco,11839,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.12
xchatresiatc,specific,cardio,2014,CHUBUT,Chubut,3338,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.05
xchatresiatc,specific,cardio,2014,CORDOBA,Córdoba,18574,2,2,0,0,0,2,0,0,10000,1.08,0.13,3.89
xchatresiatc,specific,cardio,2014,CORRIENTES,Corrientes,5426,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.8
xchatresiatc,specific,cardio,2014,ENTRERIOS,Entre Ríos,8066,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.57
xchatresiatc,specific,cardio,2014,FORMOSA,Formosa,3570,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.33
xchatresiatc,specific,cardio,2014,JUJUY,Jujuy,7910,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.66
xchatresiatc,specific,cardio,2014,LAPAMPA,La Pampa,2528,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.59
xchatresiatc,specific,cardio,2014,LARIOJA,La Rioja,4472,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.25
xchatresiatc,specific,cardio,2014,MENDOZA,Mendoza,15928,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.32
xchatresiatc,specific,cardio,2014,MISIONES,Misiones,12857,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.87
xchatresiatc,specific,cardio,2014,NEUQUEN,Neuquén,5886,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.27
xchatresiatc,specific,cardio,2014,RIONEGRO,Río Negro,2149,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.17
xchatresiatc,specific,cardio,2014,SALTA,Salta,14650,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.52
xchatresiatc,specific,cardio,2014,SANJUAN,San Juan,10064,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.67
xchatresiatc,specific,cardio,2014,SANLUIS,San Luis,4613,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.0
xchatresiatc,specific,cardio,2014,SANTACRUZ,Santa Cruz,1215,0,0,0,0,0,0,0,0,10000,0.0,0.0,30.36
xchatresiatc,specific,cardio,2014,SANTAFE,Santa Fe,21420,1,1,0,0,0,1,0,0,10000,0.47,0.01,2.6
xchatresiatc,specific,cardio,2014,SANTIAGO,Santiago del Estero,7304,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.05
xchatresiatc,specific,cardio,2014,TIERRADELFUEGO,Tierra del Fuego,1460,0,0,0,0,0,0,0,0,10000,0.0,0.0,25.27
xchatresiatc,specific,cardio,2014,TUCUMAN,Tucumán,20426,1,1,0,0,0,0,1,0,10000,0.49,0.01,2.73
xchatresiatc,specific,cardio,2015,ARGENTINA,Argentina,335050,18,18,0,0,0,14,4,0,10000,0.54,0.32,0.85
xchatresiatc,specific,cardio,2015,BUENOSAIRES,Buenos Aires,101620,9,9,0,0,0,7,2,0,10000,0.89,0.4,1.68
xchatresiatc,specific,cardio,2015,CABA,CABA,46678,0,0,0,0,0,0,0,0,10000,0.0,0.0,0.79
xchatresiatc,specific,cardio,2015,CATAMARCA,Catamarca,3567,1,1,0,0,0,0,1,0,10000,2.8,0.07,15.62
xchatresiatc,specific,cardio,2015,CHACO,Chaco,9860,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.74
xchatresiatc,specific,cardio,2015,CHUBUT,Chubut,4441,1,1,0,0,0,1,0,0,10000,2.25,0.06,12.55
xchatresiatc,specific,cardio,2015,CORDOBA,Córdoba,16237,2,2,0,0,0,2,0,0,10000,1.23,0.15,4.45
xchatresiatc,specific,cardio,2015,CORRIENTES,Corrientes,5697,1,1,0,0,0,1,0,0,10000,1.76,0.04,9.78
xchatresiatc,specific,cardio,2015,ENTRERIOS,Entre Ríos,7365,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.01
xchatresiatc,specific,cardio,2015,FORMOSA,Formosa,3443,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.71
xchatresiatc,specific,cardio,2015,JUJUY,Jujuy,7499,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.92
xchatresiatc,specific,cardio,2015,LAPAMPA,La Pampa,1623,0,0,0,0,0,0,0,0,10000,0.0,0.0,22.73
xchatresiatc,specific,cardio,2015,LARIOJA,La Rioja,3741,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.86
xchatresiatc,specific,cardio,2015,MENDOZA,Mendoza,15820,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.33
xchatresiatc,specific,cardio,2015,MISIONES,Misiones,13695,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.69
xchatresiatc,specific,cardio,2015,NEUQUEN,Neuquén,7830,1,1,0,0,0,0,1,0,10000,1.28,0.03,7.12
xchatresiatc,specific,cardio,2015,RIONEGRO,Río Negro,3899,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.46
xchatresiatc,specific,cardio,2015,SALTA,Salta,14501,1,1,0,0,0,1,0,0,10000,0.69,0.02,3.84
xchatresiatc,specific,cardio,2015,SANJUAN,San Juan,9164,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.03
xchatresiatc,specific,cardio,2015,SANLUIS,San Luis,5593,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.6
xchatresiatc,specific,cardio,2015,SANTACRUZ,Santa Cruz,2581,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.29
xchatresiatc,specific,cardio,2015,SANTAFE,Santa Fe,22881,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.61
xchatresiatc,specific,cardio,2015,SANTIAGO,Santiago del Estero,6851,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.38
xchatresiatc,specific,cardio,2015,TIERRADELFUEGO,Tierra del Fuego,1356,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.2
xchatresiatc,specific,cardio,2015,TUCUMAN,Tucumán,19108,2,2,0,0,0,2,0,0,10000,1.05,0.13,3.78
xchatresiatc,specific,cardio,2016,ARGENTINA,Argentina,305452,13,13,0,0,0,9,4,0,10000,0.43,0.23,0.73
xchatresiatc,specific,cardio,2016,BUENOSAIRES,Buenos Aires,90015,4,4,0,0,0,2,2,0,10000,0.44,0.12,1.14
xchatresiatc,specific,cardio,2016,CABA,CABA,43803,2,2,0,0,0,2,0,0,10000,0.46,0.06,1.65
xchatresiatc,specific,cardio,2016,CATAMARCA,Catamarca,2675,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.79
xchatresiatc,specific,cardio,2016,CHACO,Chaco,12690,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.91
xchatresiatc,specific,cardio,2016,CHUBUT,Chubut,3687,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.01
xchatresiatc,specific,cardio,2016,CORDOBA,Córdoba,12624,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.92
xchatresiatc,specific,cardio,2016,CORRIENTES,Corrientes,5554,1,1,0,0,0,0,1,0,10000,1.8,0.05,10.03
xchatresiatc,specific,cardio,2016,ENTRERIOS,Entre Ríos,4848,1,1,0,0,0,1,0,0,10000,2.06,0.05,11.49
xchatresiatc,specific,cardio,2016,FORMOSA,Formosa,3941,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.36
xchatresiatc,specific,cardio,2016,JUJUY,Jujuy,7903,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.67
xchatresiatc,specific,cardio,2016,LAPAMPA,La Pampa,1349,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.35
xchatresiatc,specific,cardio,2016,LARIOJA,La Rioja,3387,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.89
xchatresiatc,specific,cardio,2016,MENDOZA,Mendoza,14276,1,1,0,0,0,1,0,0,10000,0.7,0.02,3.9
xchatresiatc,specific,cardio,2016,MISIONES,Misiones,13472,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.74
xchatresiatc,specific,cardio,2016,NEUQUEN,Neuquén,7637,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.83
xchatresiatc,specific,cardio,2016,RIONEGRO,Río Negro,4596,1,1,0,0,0,1,0,0,10000,2.18,0.06,12.12
xchatresiatc,specific,cardio,2016,SALTA,Salta,13947,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.64
xchatresiatc,specific,cardio,2016,SANJUAN,San Juan,7122,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.18
xchatresiatc,specific,cardio,2016,SANLUIS,San Luis,3783,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.75
xchatresiatc,specific,cardio,2016,SANTACRUZ,Santa Cruz,1416,0,0,0,0,0,0,0,0,10000,0.0,0.0,26.05
xchatresiatc,specific,cardio,2016,SANTAFE,Santa Fe,22132,3,3,0,0,0,2,1,0,10000,1.36,0.28,3.96
xchatresiatc,specific,cardio,2016,SANTIAGO,Santiago del Estero,7013,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.26
xchatresiatc,specific,cardio,2016,TIERRADELFUEGO,Tierra del Fuego,1356,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.2
xchatresiatc,specific,cardio,2016,TUCUMAN,Tucumán,16226,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.27
xchatresiatc,specific,cardio,2017,ARGENTINA,Argentina,274079,13,13,0,0,0,11,1,1,10000,0.47,0.25,0.81
xchatresiatc,specific,cardio,2017,BUENOSAIRES,Buenos Aires,89408,3,3,0,0,0,2,1,0,10000,0.34,0.07,0.98
xchatresiatc,specific,cardio,2017,CABA,CABA,40650,3,3,0,0,0,3,0,0,10000,0.74,0.15,2.16
xchatresiatc,specific,cardio,2017,CATAMARCA,Catamarca,2671,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.81
xchatresiatc,specific,cardio,2017,CHACO,Chaco,7786,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.74
xchatresiatc,specific,cardio,2017,CHUBUT,Chubut,4436,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.32
xchatresiatc,specific,cardio,2017,CORDOBA,Córdoba,11797,2,2,0,0,0,1,0,1,10000,1.7,0.21,6.12
xchatresiatc,specific,cardio,2017,CORRIENTES,Corrientes,5608,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.58
xchatresiatc,specific,cardio,2017,ENTRERIOS,Entre Ríos,4460,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.27
xchatresiatc,specific,cardio,2017,FORMOSA,Formosa,3787,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.74
xchatresiatc,specific,cardio,2017,JUJUY,Jujuy,7104,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.19
xchatresiatc,specific,cardio,2017,LAPAMPA,La Pampa,1399,1,1,0,0,0,1,0,0,10000,7.15,0.18,39.83
xchatresiatc,specific,cardio,2017,LARIOJA,La Rioja,2748,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.42
xchatresiatc,specific,cardio,2017,MENDOZA,Mendoza,10067,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.66
xchatresiatc,specific,cardio,2017,MISIONES,Misiones,13447,1,1,0,0,0,1,0,0,10000,0.74,0.02,4.14
xchatresiatc,specific,cardio,2017,NEUQUEN,Neuquén,4675,1,1,0,0,0,1,0,0,10000,2.14,0.05,11.92
xchatresiatc,specific,cardio,2017,RIONEGRO,Río Negro,3172,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.63
xchatresiatc,specific,cardio,2017,SALTA,Salta,13072,1,1,0,0,0,1,0,0,10000,0.76,0.02,4.26
xchatresiatc,specific,cardio,2017,SANJUAN,San Juan,6954,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.3
xchatresiatc,specific,cardio,2017,SANLUIS,San Luis,2381,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.49
xchatresiatc,specific,cardio,2017,SANTACRUZ,Santa Cruz,1357,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.18
xchatresiatc,specific,cardio,2017,SANTAFE,Santa Fe,18253,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.02
xchatresiatc,specific,cardio,2017,SANTIAGO,Santiago del Estero,6819,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.41
xchatresiatc,specific,cardio,2017,TIERRADELFUEGO,Tierra del Fuego,1288,0,0,0,0,0,0,0,0,10000,0.0,0.0,28.64
xchatresiatc,specific,cardio,2017,TUCUMAN,Tucumán,10740,1,1,0,0,0,1,0,0,10000,0.93,0.02,5.19
xchatresiatc,specific,cardio,2018,ARGENTINA,Argentina,265305,16,15,1,0,0,13,3,0,10000,0.6,0.34,0.98
xchatresiatc,specific,cardio,2018,BUENOSAIRES,Buenos Aires,86810,3,3,0,0,0,3,0,0,10000,0.35,0.07,1.01
xchatresiatc,specific,cardio,2018,CABA,CABA,34494,4,4,0,0,0,4,0,0,10000,1.16,0.32,2.97
xchatresiatc,specific,cardio,2018,CATAMARCA,Catamarca,2794,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.2
xchatresiatc,specific,cardio,2018,CHACO,Chaco,8546,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.32
xchatresiatc,specific,cardio,2018,CHUBUT,Chubut,3783,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.75
xchatresiatc,specific,cardio,2018,CORDOBA,Córdoba,15580,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.37
xchatresiatc,specific,cardio,2018,CORRIENTES,Corrientes,5245,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.03
xchatresiatc,specific,cardio,2018,ENTRERIOS,Entre Ríos,8243,1,1,0,0,0,1,0,0,10000,1.21,0.03,6.76
xchatresiatc,specific,cardio,2018,FORMOSA,Formosa,4074,1,1,0,0,0,1,0,0,10000,2.45,0.06,13.68
xchatresiatc,specific,cardio,2018,JUJUY,Jujuy,6717,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.49
xchatresiatc,specific,cardio,2018,LAPAMPA,La Pampa,1542,0,0,0,0,0,0,0,0,10000,0.0,0.0,23.92
xchatresiatc,specific,cardio,2018,LARIOJA,La Rioja,3361,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.98
xchatresiatc,specific,cardio,2018,MENDOZA,Mendoza,3452,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.69
xchatresiatc,specific,cardio,2018,MISIONES,Misiones,13563,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.72
xchatresiatc,specific,cardio,2018,NEUQUEN,Neuquén,3621,1,1,0,0,0,1,0,0,10000,2.76,0.07,15.39
xchatresiatc,specific,cardio,2018,RIONEGRO,Río Negro,1754,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.03
xchatresiatc,specific,cardio,2018,SALTA,Salta,13348,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.76
xchatresiatc,specific,cardio,2018,SANJUAN,San Juan,6535,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.64
xchatresiatc,specific,cardio,2018,SANLUIS,San Luis,4594,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.03
xchatresiatc,specific,cardio,2018,SANTACRUZ,Santa Cruz,2304,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.01
xchatresiatc,specific,cardio,2018,SANTAFE,Santa Fe,15458,2,1,1,0,0,1,1,0,10000,1.29,0.16,4.67
xchatresiatc,specific,cardio,2018,SANTIAGO,Santiago del Estero,2149,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.17
xchatresiatc,specific,cardio,2018,TIERRADELFUEGO,Tierra del Fuego,1267,0,0,0,0,0,0,0,0,10000,0.0,0.0,29.12
xchatresiatc,specific,cardio,2018,TUCUMAN,Tucumán,16071,4,4,0,0,0,2,2,0,10000,2.49,0.68,6.37
xchatresiatc,specific,cardio,2019,ARGENTINA,Argentina,263761,17,17,0,0,0,14,3,0,10000,0.64,0.38,1.03
xchatresiatc,specific,cardio,2019,BUENOSAIRES,Buenos Aires,84703,6,6,0,0,0,5,1,0,10000,0.71,0.26,1.54
xchatresiatc,specific,cardio,2019,CABA,CABA,31760,4,4,0,0,0,3,1,0,10000,1.26,0.34,3.22
xchatresiatc,specific,cardio,2019,CATAMARCA,Catamarca,2649,1,1,0,0,0,0,1,0,10000,3.78,0.1,21.03
xchatresiatc,specific,cardio,2019,CHACO,Chaco,12312,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.0
xchatresiatc,specific,cardio,2019,CHUBUT,Chubut,3912,1,1,0,0,0,1,0,0,10000,2.56,0.06,14.24
xchatresiatc,specific,cardio,2019,CORDOBA,Córdoba,14675,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.51
xchatresiatc,specific,cardio,2019,CORRIENTES,Corrientes,4927,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.49
xchatresiatc,specific,cardio,2019,ENTRERIOS,Entre Ríos,6767,1,1,0,0,0,1,0,0,10000,1.48,0.04,8.23
xchatresiatc,specific,cardio,2019,FORMOSA,Formosa,3325,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.09
